ID	BAT_3	BAT_4	BAT_cold_3	BAT_cold_4	BAT_1	BAT_2	BAT_cold_1	BAT_cold_2	WAT_cold_1	WAT_cold_2	WAT_cold_3	WAT_cold_4	WAT_1	WAT_2	WAT_3	WAT_4
ENSMUSG00000031483	6190	5722	5654	5614	6555	6545	4789	5927	4236	4569	4801	5222	4828	4512	3976	4534
ENSMUSG00000094540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034532	0	0	15	4	5	2	9	8	24	16	18	16	12	9	2	12
ENSMUSG00000065661	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSMUSG00000092222	1	1	7	1	1	1	0	0	94	338	181	287	579	416	470	294
ENSMUSG00000099222	13	15	5	6	2	4	1	9	1	11	4	1	3	3	5	7
ENSMUSG00000082934	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000046574	1990	1241	1392	989	2509	1974	885	1240	2640	3671	3323	3944	4993	5049	4378	3152
ENSMUSG00000098991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021277	1007	933	1677	1467	1348	1166	1432	1517	2167	5382	3932	4640	7292	5167	5746	4044
ENSMUSG00000050397	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
ENSMUSG00000020897	58	26	25	13	38	18	12	26	118	289	372	237	430	343	305	251
ENSMUSG00000010136	0	1	0	0	0	1	0	1	1	7	2	11	6	11	14	5
ENSMUSG00000089363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045094	48	73	216	330	85	77	255	360	320	162	114	133	97	144	69	66
ENSMUSG00000073769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106806	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000028031	20	24	34	26	21	30	17	22	283	238	165	318	162	502	147	334
ENSMUSG00000018286	5824	5059	5280	4952	5867	6315	4513	4886	5850	5433	5862	6558	6109	5068	5699	5584
ENSMUSG00000090555	0	0	0	0	2	0	0	1	2	16	1	0	3	0	1	2
ENSMUSG00000107314	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1
ENSMUSG00000089342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039396	20	15	5	4	25	7	4	4	38	132	134	74	150	159	85	106
ENSMUSG00000079083	835	550	550	542	1001	703	498	635	832	1462	1313	1366	1920	1538	1722	1627
ENSMUSG00000101232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033196	2	1596	1713	0	4187	639	611	2599	62	10	76	377	248	1211	76	23
ENSMUSG00000089082	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
ENSMUSG00000101036	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026103	3880	3675	2047	1810	3839	4364	1649	2239	3973	8103	7797	7644	11197	9014	9081	9260
ENSMUSG00000024360	5677	6595	7606	8027	6220	8022	6425	8196	8752	9385	9122	10529	10011	8732	8444	8707
ENSMUSG00000047798	8	19	3	3	13	7	8	4	33	367	300	249	523	414	346	298
ENSMUSG00000000903	17	6	6	10	7	7	5	5	123	428	292	342	622	430	510	349
ENSMUSG00000082018	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000105427	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000088348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099702	0	2	2	1	1	0	1	0	1	2	3	0	3	0	2	0
ENSMUSG00000088123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096276	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029755	43	20	1	2	7	39	8	3	11	26	21	17	20	27	10	31
ENSMUSG00000018697	734	568	591	659	835	853	579	748	685	1097	1029	1085	1502	1066	1240	1410
ENSMUSG00000087776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022200	3799	4659	6660	6723	4055	5046	5424	6920	5130	6741	6630	7210	6613	5790	5561	5722
ENSMUSG00000098566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019326	33038	31716	20201	17803	42633	38217	18118	19077	74818	28275	26434	36614	30795	54382	39835	51372
ENSMUSG00000051444	223	168	41	40	312	191	38	61	177	516	406	445	644	538	593	556
ENSMUSG00000055827	0	0	0	0	0	0	0	1	0	1	2	4	0	0	0	0
ENSMUSG00000020940	0	0	0	0	0	0	0	1	0	23	21	19	18	28	26	30
ENSMUSG00000081768	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1
ENSMUSG00000056863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040037	1179	869	1651	1501	1494	1257	1483	1782	2392	1139	1354	1633	858	1334	990	1055
ENSMUSG00000105325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082988	0	4	4	2	10	5	4	12	4	6	8	12	6	4	14	4
ENSMUSG00000101754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076912	0	0	0	0	0	0	0	0	1	1	0	0	4	0	0	1
ENSMUSG00000050708	31714	29258	46867	44056	34215	35631	42785	44914	56469	57361	61965	68866	53995	58492	55951	44570
ENSMUSG00000005142	3274	3003	2517	2388	3737	3477	2236	2645	7711	13669	13161	12846	12705	12846	11925	9175
ENSMUSG00000070284	516	602	673	518	562	622	457	605	637	772	770	864	1000	792	763	820
ENSMUSG00000095116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104173	1	0	0	0	0	0	0	0	0	3	2	1	5	0	0	0
ENSMUSG00000043583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066714	1	0	0	0	1	1	0	1	0	0	0	0	3	0	0	0
ENSMUSG00000105655	9	9	2	3	1	8	9	8	5	87	39	36	85	86	41	37
ENSMUSG00000103900	2	2	0	2	4	3	0	1	0	12	6	5	5	9	1	6
ENSMUSG00000082863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104192	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000106975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079427	333	265	283	280	363	328	174	260	467	446	483	530	650	546	567	572
ENSMUSG00000099714	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094057	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0
ENSMUSG00000025878	2019	1680	1133	1109	2121	1937	1037	1158	2612	3804	3571	3622	5216	3960	4498	4343
ENSMUSG00000077144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000104523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082758	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000098817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082947	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1
ENSMUSG00000091259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100170	0	0	4	1	2	1	1	5	3	15	12	11	22	4	24	15
ENSMUSG00000030471	172	132	342	303	232	136	271	392	912	1261	1272	1392	1617	1387	1313	1273
ENSMUSG00000101718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026207	1012	1163	2606	2714	1291	1170	1955	4041	1526	947	992	1199	1167	1992	2733	1089
ENSMUSG00000083165	0	0	0	0	0	0	0	1	3	48	21	25	52	36	39	29
ENSMUSG00000093230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024084	81	98	90	69	117	181	37	161	600	1041	1302	1162	807	1135	678	1034
ENSMUSG00000021076	2598	2573	3213	2962	2809	3145	2601	2970	3464	3527	3672	3844	4026	3171	3524	3402
ENSMUSG00000093289	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000087913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097715	125	80	51	45	155	120	40	45	175	517	404	361	624	535	493	293
ENSMUSG00000070702	0	0	0	0	0	1	1	0	0	10	1	2	0	1	0	1
ENSMUSG00000104310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084082	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSMUSG00000104674	0	2	0	0	2	0	0	2	1	0	1	1	0	0	0	0
ENSMUSG00000042258	0	0	0	0	0	0	0	0	0	0	4	1	2	16	3	0
ENSMUSG00000096584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014349	3170	2798	2431	2185	3106	3278	1779	2391	4106	6726	6100	6765	7259	6570	6053	6499
ENSMUSG00000049336	0	1	6	13	9	2	5	18	52	279	265	219	66	189	145	95
ENSMUSG00000083541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098183	109	71	36	45	333	97	27	25	73	115	112	142	182	141	152	149
ENSMUSG00000032336	4916	5182	5935	5654	5458	5760	4650	6217	8146	8722	9849	10349	8915	9188	8073	9480
ENSMUSG00000054431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023336	34	68	70	45	71	29	35	80	161	73	67	72	62	157	271	87
ENSMUSG00000040710	1403	884	948	726	1092	782	634	848	1230	3387	3419	3112	4688	3431	3892	3304
ENSMUSG00000079299	0	1	0	0	0	0	0	0	0	1	2	5	3	6	2	2
ENSMUSG00000104377	150	123	64	72	133	131	54	50	123	267	204	251	426	344	220	240
ENSMUSG00000105966	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000085330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022595	0	6	11	1	11	1	0	7	10	35	18	29	19	34	8	33
ENSMUSG00000076549	0	0	20	0	0	2	0	0	57	99	104	126	138	152	120	90
ENSMUSG00000078087	0	0	0	2	0	0	0	0	0	2	2	0	0	1	0	0
ENSMUSG00000084982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089876	322	254	170	140	469	379	111	170	128	305	358	336	290	266	234	257
ENSMUSG00000074782	24	22	29	30	46	37	14	33	29	63	75	55	51	75	66	40
ENSMUSG00000026578	547	499	470	474	640	570	418	565	528	664	680	718	680	654	733	740
ENSMUSG00000089633	4	4	5	9	2	4	6	9	4	2	1	5	1	1	2	3
ENSMUSG00000099942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000040811	1350	1110	1290	1310	1364	1318	1086	1403	1479	2647	2636	2908	3187	2727	2968	2483
ENSMUSG00000103852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033075	1466	1565	1141	1121	1843	1872	932	1191	1902	3650	2928	3025	4808	3752	3459	3147
ENSMUSG00000022964	4770	5035	6169	5656	5808	5994	5211	5790	6342	4058	4683	5084	3867	3560	3594	2982
ENSMUSG00000083466	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103204	1	0	0	0	0	1	1	2	1	0	0	0	1	1	1	1
ENSMUSG00000060681	1972	1961	2359	2336	2470	2399	2113	2653	4643	2994	3930	4494	2983	2856	2652	2912
ENSMUSG00000082910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030102	8991	8994	9466	10179	9886	10563	8802	11483	6163	7449	6329	5746	8272	7186	5541	5036
ENSMUSG00000065555	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
ENSMUSG00000081761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024830	1356	1120	1037	935	1414	1349	931	1027	1782	2259	2008	2338	2684	2339	2289	1858
ENSMUSG00000024098	2470	2374	2673	2113	2992	2858	1709	2327	4164	6480	6640	6678	6358	6852	4953	5833
ENSMUSG00000057997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026727	2839	2831	2492	2406	3134	3462	2028	2544	3494	3589	3844	4273	3787	3693	3673	4088
ENSMUSG00000065643	0	0	0	0	1	2	2	1	2	16	16	9	4	3	7	3
ENSMUSG00000085539	6	0	1	2	2	8	0	3	6	27	30	24	28	35	25	23
ENSMUSG00000019992	20	19	10	3	14	26	3	3	42	65	64	63	111	101	81	49
ENSMUSG00000040929	402	296	185	196	378	265	175	193	348	1105	935	908	1578	1141	1219	1022
ENSMUSG00000081345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088951	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000105744	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	2
ENSMUSG00000037535	0	0	0	0	1	0	0	1	1	16	13	16	24	30	41	15
ENSMUSG00000082272	1	0	1	0	1	0	0	0	1	2	2	5	5	0	1	2
ENSMUSG00000056089	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSMUSG00000107066	0	2	1	2	1	2	0	1	4	5	1	1	2	1	0	2
ENSMUSG00000088298	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000045996	1055	880	949	794	1011	1339	741	845	905	915	951	995	1032	978	1008	1174
ENSMUSG00000080635	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073656	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSMUSG00000092620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099196	0	1	1	0	0	1	1	0	0	6	3	1	1	4	1	6
ENSMUSG00000081432	1	0	0	0	0	0	1	0	1	0	0	0	2	2	0	1
ENSMUSG00000030226	1	1	0	0	3	0	0	0	0	2	1	0	3	0	1	0
ENSMUSG00000027291	2618	2178	2328	2167	2867	2722	1820	2352	3565	5408	4771	4781	6134	5139	5065	4732
ENSMUSG00000099919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028898	1212	1187	887	861	1305	1478	941	977	1099	1626	1579	1622	2083	1855	1576	1723
ENSMUSG00000103652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079339	32	19	5	2	20	24	3	14	135	948	957	634	1344	1085	1296	1044
ENSMUSG00000059366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026068	27	26	10	3	28	12	3	9	111	753	558	512	1050	784	802	678
ENSMUSG00000042992	603	457	877	784	709	617	739	792	766	854	818	1014	810	747	919	838
ENSMUSG00000052296	6418	5936	6052	5877	6384	7255	5238	5982	6443	11534	9668	11127	14126	11730	12875	9512
ENSMUSG00000027712	27304	27671	27206	25606	26552	32142	21327	27177	20887	15637	19212	18621	15470	17291	16609	22243
ENSMUSG00000100859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099874	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0
ENSMUSG00000105864	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	2
ENSMUSG00000099385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035845	719	646	776	673	746	825	520	785	912	1203	1128	1211	1373	1055	1348	1069
ENSMUSG00000099965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084265	0	1	4	3	0	3	3	1	4	0	0	4	3	1	1	5
ENSMUSG00000097035	2	3	1	2	8	1	0	0	1	15	12	5	14	6	9	9
ENSMUSG00000096744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079042	22	20	15	14	30	23	8	22	1	2	2	1	2	1	1	1
ENSMUSG00000038039	1083	1059	982	824	1294	1262	807	973	1482	2633	2506	2701	3243	2669	2666	2553
ENSMUSG00000093775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020377	111	138	209	200	129	182	282	206	1108	577	632	793	404	291	410	387
ENSMUSG00000044444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087693	4	16	15	11	8	2	3	23	24	7	7	14	5	10	17	18
ENSMUSG00000036322	0	0	0	0	0	0	0	0	1	1	1	2	1	1	1	0
ENSMUSG00000042063	1509	1264	1292	1151	1386	1670	1061	1383	1447	1958	1822	1817	2258	1807	2032	2095
ENSMUSG00000020704	0	0	1	0	0	0	0	0	3	33	12	21	64	19	23	8
ENSMUSG00000036450	4500	4580	3640	3541	4362	5143	2982	4163	4261	5099	4653	5048	5651	5129	5952	4596
ENSMUSG00000065453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024232	209	163	50	41	209	163	45	47	191	339	400	391	332	371	370	359
ENSMUSG00000087669	1	1	2	0	1	0	0	0	3	18	28	35	57	23	20	14
ENSMUSG00000103795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091709	3	0	0	0	0	1	1	0	1	9	18	14	3	7	9	6
ENSMUSG00000029546	3	1	0	1	3	2	0	1	0	1	0	2	1	0	1	2
ENSMUSG00000102083	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0
ENSMUSG00000090773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097308	22	12	12	10	24	15	5	15	13	33	36	34	42	34	34	25
ENSMUSG00000023791	699	583	478	499	767	745	334	579	671	1334	1143	1289	1440	1303	1276	1202
ENSMUSG00000091498	65	52	357	316	53	68	245	314	151	58	93	122	33	17	35	30
ENSMUSG00000093323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019889	665	643	477	422	661	568	296	555	515	2398	2192	2131	2335	1794	1714	1830
ENSMUSG00000086381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037469	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
ENSMUSG00000086175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039097	0	0	0	0	0	0	1	0	1	2	0	3	0	1	1	0
ENSMUSG00000103639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085093	4	0	0	0	0	3	0	1	0	1	1	0	5	5	1	0
ENSMUSG00000104106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057691	986	1119	988	1004	1136	1254	721	917	1597	2269	2285	2538	2943	2624	2509	1949
ENSMUSG00000049018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098096	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000091275	54	62	17	13	61	53	16	35	16	27	30	33	30	39	33	24
ENSMUSG00000039345	796	811	802	816	893	1013	640	755	826	548	542	620	681	623	929	559
ENSMUSG00000041168	10704	9688	19425	19455	11000	11742	16548	19992	11730	7248	9229	9893	7141	6333	6546	6231
ENSMUSG00000026632	2190	1896	971	1061	2091	2253	963	1052	816	924	906	900	985	1101	884	818
ENSMUSG00000051528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026781	4859	5081	8363	8147	5506	5693	6500	8392	6812	4882	5812	6577	4759	5095	4572	5016
ENSMUSG00000035860	5	12	1	1	10	6	1	3	17	16	12	13	7	14	13	13
ENSMUSG00000054079	1022	1150	922	1018	1148	1420	740	1064	1139	1683	1554	1770	2187	1724	1716	1634
ENSMUSG00000063229	33219	34462	143067	152311	38595	37339	120559	146569	90146	43721	58100	70858	42149	35823	55967	46093
ENSMUSG00000100339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056501	2129	2835	2503	2672	1237	3489	2131	2331	475	557	615	654	581	510	319	382
ENSMUSG00000025529	92	80	32	26	101	60	36	43	50	96	69	102	55	69	70	74
ENSMUSG00000087022	4	13	10	2	6	11	5	9	2	1	3	0	5	5	4	3
ENSMUSG00000098028	1	1	0	1	0	2	0	0	1	0	0	0	0	0	3	0
ENSMUSG00000034587	106	137	54	59	129	178	44	52	122	166	160	187	256	171	218	203
ENSMUSG00000083752	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029833	2449	2514	1810	2072	2337	3268	1776	2121	3382	4363	3421	3598	4718	3969	3834	3734
ENSMUSG00000083886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045746	19	18	12	16	27	23	16	11	20	27	27	36	27	31	25	28
ENSMUSG00000024846	17	14	7	10	10	17	11	27	46	10	10	28	9	707	63	35
ENSMUSG00000035107	775	731	551	469	953	793	366	492	1299	1202	1171	1243	1107	1339	840	1103
ENSMUSG00000088216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061897	0	1	0	3	0	1	2	0	0	2	2	1	0	2	0	2
ENSMUSG00000048153	0	0	0	0	0	2	0	0	1	1	0	1	2	0	0	1
ENSMUSG00000081335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081517	1	0	0	0	0	0	2	0	0	1	0	0	1	2	2	0
ENSMUSG00000097079	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000089393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042096	1	1	1	0	3	3	3	0	1	7	10	12	9	13	13	17
ENSMUSG00000077348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081466	0	1	0	0	0	2	0	0	1	1	3	3	3	0	1	0
ENSMUSG00000083937	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000086694	0	0	1	1	0	0	1	0	0	3	4	0	5	0	3	0
ENSMUSG00000028211	3715	1935	1971	1889	2913	2020	1375	1999	2623	8082	7239	6875	9440	7685	8358	7575
ENSMUSG00000045835	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	3
ENSMUSG00000103488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033450	79	33	31	20	56	51	18	33	243	978	828	829	1532	1109	1380	881
ENSMUSG00000070891	19	9	18	16	30	11	23	22	19	49	46	46	28	21	21	13
ENSMUSG00000064686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069309	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000105269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081157	4	8	4	7	0	7	2	8	7	8	3	2	3	2	10	4
ENSMUSG00000031827	731	642	547	387	876	902	406	479	3504	14836	11916	12214	20370	15780	18116	12873
ENSMUSG00000032297	9	6	2	58	9	12	33	24	172	5	3	83	14	4	9	6
ENSMUSG00000038583	83	44	66	59	87	93	32	54	44	32	30	53	49	92	80	52
ENSMUSG00000091821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003849	87	90	124	68	131	142	55	166	294	354	356	378	390	432	389	464
ENSMUSG00000105178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067235	6594	4771	10956	5437	5362	6899	6190	7558	10273	11090	11967	13860	6566	6205	8452	5589
ENSMUSG00000031697	998	793	502	431	894	972	330	490	1223	1067	1146	1320	1254	1202	1088	1157
ENSMUSG00000095536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027195	7007	7068	33409	35276	9273	8151	29986	34953	31118	13330	20338	23141	7814	7059	8981	7822
ENSMUSG00000043418	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0
ENSMUSG00000024658	0	2	1	1	2	4	1	2	4	10	9	9	9	4	9	3
ENSMUSG00000106434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032220	1416	1400	723	738	1546	1630	541	985	1194	5570	3886	4266	5200	4587	4376	3381
ENSMUSG00000019845	142	97	39	45	123	104	30	62	56	167	161	147	172	139	183	132
ENSMUSG00000082537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
